long, lat, coord_x, coord_y
-58.46989349,-34.66376273,Casuarinaceas,Casuarina
-58.46887543,-34.66447347,Mirtï¿½ï¿½,Eucalyptus
-58.46893152,-34.66470316,Mirtï¿½ï¿½,Eucalyptus
-58.46905121,-34.66478446,Casuarinaceas,Casuarina
-58.46921072,-34.66488442,Casuarinaceas,Casuarina
-58.46987759,-34.66418189,Leguminosas,Styphnolobium
-58.46956722,-34.664322, AV. - SA",Esterculiï¿½ï¿½
-58.46983277,-34.66431684,Leguminosas,Styphnolobium
-58.46984771,-34.66426429,Leguminosas,Styphnolobium
-58.46985021,-34.66420669,Leguminosas,Styphnolobium
-58.51503946,-34.64918768,95256.73645,97789.21965

-58.51507892,-34.64914394,95253.11999,97794.06869

-58.51504911,-34.64910168,95255.8425,97798.7552

-58.51502912,-34.64905301,95257.67105,97804.15957

-58.48402917,-34.64700953,Exï¿½ï¿½,98099.58613
-58.48388494,-34.64733182,Nativo/Autï¿½ï¿½c,98112.81874
-58.48378777,-34.64737871,Exï¿½ï¿½,98121.72729
-58.4838063,-34.64736041,Exï¿½ï¿½,98120.02423
-58.47063009,-34.65315902,Erythrina,Nativo/Autï¿½ï¿½c
-58.47065649,-34.65317542,Ceiba,Nativo/Autï¿½ï¿½c
-58.47056703,-34.65302146,Ceiba,Nativo/Autï¿½ï¿½c
-58.47057876,-34.6594212, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.4787496,-34.64515464, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4710655,-34.66019712, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47159713,-34.6612843, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47180917,-34.66193638, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47134447,-34.66139484, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47135255,-34.66141773, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47072881,-34.65986848, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47082013,-34.6599816, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47197682,-34.66257558, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47120735,-34.66044365, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47090818,-34.6601352, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47086575,-34.66017559, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47145368,-34.66143657, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47070273,-34.65981728, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47139334,-34.66133146, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47083395,-34.65965961, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47139823,-34.66108222, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.471638,-34.66195388, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47163146,-34.6619876, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47054614,-34.65939425, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47186462,-34.66218824, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.4708006,-34.65995736, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47078097,-34.65999242, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47173418,-34.66154436, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47167712,-34.66150794, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47170155,-34.66148775, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47131178,-34.66065116, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47073209,-34.65990886, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47177164,-34.66189456, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47183852,-34.66191745, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47189399,-34.66237961, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47197921,-34.66251365, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47196209,-34.66259712, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47193689,-34.66259514, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47122372,-34.66051378, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47082996,-34.66011907, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47091146,-34.66016486, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47093099,-34.6601864, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47085844,-34.66019984, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47127103,-34.66117255, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47128086,-34.6612507, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47141778,-34.66138266, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47075487,-34.65979573, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47066682,-34.65966097, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47134937,-34.6612507, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47143579,-34.66141367, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47136728,-34.66144604, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47141616,-34.6614756, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47164456,-34.66208324, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47177494,-34.66215733, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.4714814,-34.66149317, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.4716608,-34.66195659, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47165917,-34.66202257, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47170969,-34.66204817, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47178313,-34.66223007, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.51267827,-34.64219037,Leguminosas,Styphnolobium
-58.51273321,-34.64214194,Leguminosas,Styphnolobium
-58.48369119,-34.64416907,Morï¿½ï¿½,Ficus
-58.47296543,-34.64382303,Ficus,Exï¿½ï¿½
-58.47284261,-34.64372695,Ceiba,Nativo/Autï¿½ï¿½c
-58.47274923,-34.64365998,Ceiba,Nativo/Autï¿½ï¿½c
-58.51806172,-34.65605726,Ceiba,Nativo/Autï¿½ï¿½c
-58.51803629,-34.65603726,Ceiba,Nativo/Autï¿½ï¿½c
-58.51785159,-34.65618662,Ficus,Exï¿½ï¿½
-58.51782912,-34.65618862,Ficus,Exï¿½ï¿½
-58.51780557,-34.65621495,Ficus,Exï¿½ï¿½
-58.52058743,-34.65743925,Fraxinus,Exï¿½ï¿½
-58.52093959,-34.65731216,Pinus,Exï¿½ï¿½
-58.52333434,-34.64471506,94495.99214,98284.95821

-58.48466856,-34.64736657,Exï¿½ï¿½,98040.97592
-58.49366321,-34.65622671,Exï¿½ï¿½,97216.66626
-58.48309789,-34.65331938, AV. Y REMEDIOS",Morï¿½ï¿½
-58.4829611,-34.65334482, AV. Y REMEDIOS",Hamamelidï¿½ï¿½
-58.48239334,-34.65345615, AV. Y REMEDIOS",No identificada
-58.48209631,-34.65351119, AV. Y REMEDIOS",Hamamelidï¿½ï¿½
-58.47990927,-34.64193131, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48061404,-34.64225509, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48061399,-34.64204587, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.47796994,-34.65412826,Exï¿½ï¿½,98655.20027
-58.47791067,-34.65393663,Exï¿½ï¿½,98660.63766
-58.47769502,-34.65399849,Exï¿½ï¿½,98680.40997
-58.47776848,-34.65425079,Nativo/Autï¿½ï¿½c,98673.67503
-58.51554765,-34.64864984,95210.11284,97848.85319

-58.51554052,-34.64876054,95210.77766,97836.57626

-58.48334438,-34.64393305,Leguminosas,Erythrina
-58.48355389,-34.64341892,Oleï¿½ï¿½,Ligustrum
-58.48352158,-34.64329327,Morï¿½ï¿½,Morus
-58.48118752,-34.64270915, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48112357,-34.64253113, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.49013572,-34.65326734,Exï¿½ï¿½,97539.93285
-58.47162804,-34.65551034, AV. Y PERON, EVA AV."
-58.49084409,-34.65577055,Brachychiton,Exï¿½ï¿½
-58.49062454,-34.65558473,Brachychiton,Exï¿½ï¿½
-58.49056485,-34.65552651,Nativo/Autï¿½ï¿½c,97500.6625
-58.49036025,-34.65535519,Nativo/Autï¿½ï¿½c,97519.41953
-58.46671309,-34.65361074, AV. - LACARRA, AV. - ALVAREZ
-58.46676273,-34.65362417, AV. - LACARRA, AV. - ALVAREZ
-58.48115129,-34.64260162, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.47883423,-34.64509613, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.47900809,-34.64509034, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.5073693,-34.65773065,Oleï¿½ï¿½,Fraxinus
-58.50729785,-34.65773996,Punicaceas,Punica
-58.47943087,-34.64459305, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.50664054,-34.65787641,Bignoniï¿½ï¿½,Jacarandï¿
-58.4666114,-34.65307232, AV. - LACARRA, AV. - ALVAREZ
-58.46633008,-34.6531924, AV. - LACARRA, AV. - ALVAREZ
-58.46641887,-34.65328082, AV. - LACARRA, AV. - ALVAREZ
-58.46646284,-34.6533295, AV. - LACARRA, AV. - ALVAREZ
-58.46665036,-34.65351672, AV. - LACARRA, AV. - ALVAREZ
-58.46650767,-34.65323079, AV. - LACARRA, AV. - ALVAREZ
-58.4796994,-34.64343502, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.46723839,-34.65243642, AV. Y LACARRA, AV."
-58.46760657,-34.65291516, AV. Y LACARRA, AV."
-58.46790494,-34.65323534, AV. Y LACARRA, AV."
-58.46798251,-34.6534195, AV. Y LACARRA, AV."
-58.46895721,-34.65516463, AV. Y LACARRA, AV."
-58.46907733,-34.65542883, AV. Y LACARRA, AV."
-58.46892036,-34.65547689, AV. Y LACARRA, AV."
-58.468994,-34.65554251, AV. Y LACARRA, AV."
-58.46904637,-34.65563373, AV. Y LACARRA, AV."
-58.46917226,-34.65563535, AV. Y LACARRA, AV."
-58.46880796,-34.65497894, AV. Y LACARRA, AV."
-58.46826149,-34.65412233, AV. Y LACARRA, AV."
-58.46827317,-34.65420878, AV. Y LACARRA, AV."
-58.46833709,-34.65422645, AV. Y LACARRA, AV."
-58.46832738,-34.65416235, AV. Y LACARRA, AV."
-58.46840298,-34.6541656, AV. Y LACARRA, AV."
-58.46837199,-34.65406473, AV. Y LACARRA, AV."
-58.46925183,-34.65623579, AV. Y LACARRA, AV."
-58.4693739,-34.65622136, AV. Y LACARRA, AV."
-58.46941841,-34.65621333, AV. Y LACARRA, AV."
-58.46937771,-34.65614609, AV. Y LACARRA, AV."
-58.4692925,-34.65602287, AV. Y LACARRA, AV."
-58.46920338,-34.65604685, AV. Y LACARRA, AV."
-58.46912004,-34.6560565, AV. Y LACARRA, AV."
-58.46928859,-34.65625499, AV. Y LACARRA, AV."
-58.4692111,-34.65576822, AV. Y LACARRA, AV."
-58.4753053,-34.64914453,Salicï¿½ï¿½,Populus
-58.4752271,-34.64916167,Casuarinaceas,Casuarina
-58.47509784,-34.64919287,Meliï¿½ï¿½,Melia
-58.47492834,-34.64922435,Casuarinaceas,Casuarina
-58.47505914,-34.64931087,Tiliaceas,Tilia
-58.50083099,-34.66118365, LISANDRO, AV. - LEGUIZAMON
-58.47227489,-34.66276612, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46687503,-34.65248872, AV. - LACARRA, AV. - ALVAREZ
-58.51492587,-34.64895876,95267.13433,97814.61995

-58.50180504,-34.66033951, LISANDRO, AV. - LEGUIZAMON
-58.46872382,-34.64994614, TTE. GRAL., AV.(NORTE) - AUTOPISTA PERITO MORENO (AU 6)
-58.46782685,-34.64992509, TTE. GRAL., AV.(NORTE) - AUTOPISTA PERITO MORENO (AU 6)
-58.51822599,-34.65587474,Phoenix,Exï¿½ï¿½
-58.51873152,-34.65572496,Ligustrum,Exï¿½ï¿½
-58.51794975,-34.66009655,Exï¿½ï¿½,94990.59178
-58.51631258,-34.64926555,Araucariaceas,Araucaria
-58.51636905,-34.64922045,Arecaceas,Phoenix
-58.51628507,-34.64922599,No identificada,No identificado
-58.51632933,-34.64919523,Bignoniï¿½ï¿½,Jacarandï¿
-58.51638834,-34.64918132,Bombacï¿½ï¿½,Ceiba
-58.48635607,-34.65265218,Phoenix,Exï¿½ï¿½
-58.48602949,-34.6527157,Liquidï¿½ï¿½,Exï¿½ï¿½
-58.48560278,-34.65280268,Ligustrum,Exï¿½ï¿½
-58.46620419,-34.65309027, AV. - LACARRA, AV. - ALVAREZ
-58.48353001,-34.64734144,Exï¿½ï¿½,98145.35921
-58.48369262,-34.64726776,Exï¿½ï¿½,98130.44765
-58.50635785,-34.6559231, JOSE I.",Leguminosas
-58.50627966,-34.65576601, JOSE I.",Morï¿½ï¿½
-58.50627416,-34.65569417, JOSE I.",Oleï¿½ï¿½
-58.50638517,-34.65560335, JOSE I.",Fagï¿½ï¿½
-58.50232308,-34.66436362,Populus,Exï¿½ï¿½
-58.48090733,-34.65374385, AV. Y REMEDIOS",Hamamelidï¿½ï¿½
-58.48029037,-34.65386888, AV. Y REMEDIOS",Hamamelidï¿½ï¿½
-58.4793051,-34.64453339, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.52953936,-34.64407179,Bombacï¿½ï¿½,Ceiba
-58.52965409,-34.64364274,Leguminosas,Tipuana
-58.52952078,-34.64348821,Platanaceae,Platanus
-58.52968038,-34.64337716,Leguminosas,Tipuana
-58.52970553,-34.64305254,Platanaceae,Platanus
-58.52974236,-34.64246722,Leguminosas,Tipuana
-58.52969436,-34.64244867,Salicï¿½ï¿½,Populus
-58.52103999,-34.65470931, AV. - FRAGATA LA ARGENTINA - MONTIEL",Oleï¿½ï¿½
-58.52090109,-34.65466647, AV. - FRAGATA LA ARGENTINA - MONTIEL",Laurï¿½ï¿½
-58.48333231,-34.6568206,98163.69724,96943.51711

-58.46694241,-34.65186384, AV. Y LACARRA, AV."
-58.46709993,-34.65196525, AV. Y LACARRA, AV."
-58.46696738,-34.65172376, AV. Y LACARRA, AV."
-58.46713789,-34.6518934, AV. Y LACARRA, AV."
-58.46715524,-34.65191494, AV. Y LACARRA, AV."
-58.46718785,-34.65195803, AV. Y LACARRA, AV."
-58.46746168,-34.65235655, AV. Y LACARRA, AV."
-58.48280386,-34.65719677,98212.14053,96901.79925

-58.48279588,-34.65713358,98212.87845,96908.80954

-58.48276804,-34.65702451,98215.4202,96920.90332

-58.4827207,-34.65705372,Exï¿½ï¿½,98219.76576
-58.51621473,-34.65248173,Oleï¿½ï¿½,Ligustrum
-58.51617107,-34.65243686,Oleï¿½ï¿½,Ligustrum
-58.46620972,-34.65233198, AV. - LACARRA, AV. - ALVAREZ
-58.48325483,-34.65718326,98170.80575,96903.28458

-58.48322316,-34.65704598,98173.70466,96918.51351

-58.47910633,-34.64543963, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.47918285,-34.64518686, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.478909,-34.64536006, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.50647244,-34.65829924,Leguminosas,Erythrina
-58.50646123,-34.65834964,Leguminosas,Erythrina
-58.4759418,-34.65472102,Bombacï¿½ï¿½,Ceiba
-58.47587449,-34.65473382,Bombacï¿½ï¿½,Ceiba
-58.47581264,-34.65473103,Bombacï¿½ï¿½,Ceiba
-58.47578951,-34.65469273,Bombacï¿½ï¿½,Ceiba
-58.47569559,-34.65470464,Morï¿½ï¿½,Morus
-58.49269574,-34.65541503,Ceiba,Nativo/Autï¿½ï¿½c
-58.4924249,-34.65518605,Washingtonia,Exï¿½ï¿½
-58.4813432,-34.64333229, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.47974525,-34.64420512, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48085543,-34.6443179, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48178692,-34.64385578, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48122615,-34.64327831, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4812474,-34.64318663, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48059975,-34.64426016, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4799785,-34.64440971, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4815188,-34.64425128, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48051828,-34.64330726, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48152646,-34.64438812, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48009151,-34.64396024, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48144441,-34.64428392, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4816153,-34.64413949, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48048343,-34.64352199, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48082879,-34.64419486, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48141767,-34.64368132, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48087863,-34.64469957, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48137205,-34.6435846, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48153755,-34.64324689, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48067505,-34.64446982, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4813053,-34.64357082, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48142837,-34.64373531, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48170932,-34.64364359, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48183388,-34.64364609, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48103363,-34.6447247, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48096897,-34.64430914, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48074772,-34.64355963, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4813766,-34.64342892, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4801781,-34.6439037, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4798805,-34.64416868, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4802236,-34.64345676, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48156134,-34.6442839, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48138672,-34.64432413, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48003647,-34.64414693, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48032389,-34.64371663, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.47983224,-34.64445741, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48071606,-34.64443719, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.4810343,-34.6442802, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48027987,-34.6433814, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.48020482,-34.64439895, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.51216817,-34.64260425,Leguminosas,Styphnolobium
-58.51227817,-34.64251271,Leguminosas,Styphnolobium
-58.51232407,-34.64247429,Leguminosas,Styphnolobium
-58.51239313,-34.64250869,Magnoliï¿½ï¿½,Magnolia
-58.50665916,-34.65821327,Leguminosas,Erythrina
-58.48469714,-34.64405577,Oleï¿½ï¿½,Fraxinus
-58.4845477,-34.64402839,Pinï¿½ï¿½,Cedrus
-58.48451158,-34.64436436,Oleï¿½ï¿½,Fraxinus
-58.48067328,-34.64333744, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO
-58.51254963,-34.64266404,Platanaceae,Platanus
-58.51247324,-34.6426071,Platanaceae,Platanus
-58.51273053,-34.64257751,Platanaceae,Platanus
-58.51283142,-34.64257639,Sterculiaceae,Firmiana
-58.51290296,-34.64274827,Leguminosas,Styphnolobium
-58.51307641,-34.64261704,No identificada,No identificado
-58.5130615,-34.64249084, AV. - CAAGUAZU - PROPIEDAD PARTICULAR",Leguminosas
-58.51306278,-34.64244,Sterculiaceae,Firmiana
-58.5133175,-34.64232902,Platanaceae,Platanus
-58.51326207,-34.64228631,Platanaceae,Platanus
-58.51315982,-34.64219378,Platanaceae,Platanus
-58.51294066,-34.64214708,Bignoniï¿½ï¿½,Jacarandï¿
-58.51898044,-34.65569275,Esterculiï¿½ï¿½,Brachychiton
-58.51900125,-34.65566272,Fraxinus,Exï¿½ï¿½
-58.51903755,-34.65562728,Eucalyptus,Exï¿½ï¿½
-58.51906918,-34.65561897,Populus,Exï¿½ï¿½
-58.51911378,-34.65558425,Hibiscus,No Determinado
-58.51909858,-34.6555281,Casuarina,Exï¿½ï¿½
-58.5190375,-34.6555421,Ficus,Exï¿½ï¿½
-58.46721397,-34.65278888, AV. - LACARRA, AV. - ALVAREZ
-58.46703135,-34.65252901, AV. - LACARRA, AV. - ALVAREZ
-58.46691726,-34.65277249, AV. - LACARRA, AV. - ALVAREZ
-58.46713598,-34.65290977, AV. - LACARRA, AV. - ALVAREZ
-58.46714416,-34.65283747, AV. - LACARRA, AV. - ALVAREZ
-58.4829433,-34.65729338,98199.36991,96891.07992

-58.52883399,-34.64476457,Salicï¿½ï¿½,Populus
-58.52888376,-34.64412389,Leguminosas,Tipuana
-58.52899811,-34.64390037,Leguminosas,Tipuana
-58.5289166,-34.6437203,Leguminosas,Tipuana
-58.52894536,-34.64354469,Leguminosas,Tipuana
-58.52901793,-34.64276139,Leguminosas,Tipuana
-58.46924693,-34.6563893, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46944896,-34.65632971, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46937679,-34.65688148, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.4695268,-34.6570586, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46956182,-34.65708835, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46951131,-34.65709944, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46976789,-34.65708752, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46977357,-34.65710114, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46986217,-34.65733019, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46968903,-34.65723996, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46969318,-34.65726637, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.469703,-34.65729612, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46972362,-34.65734975, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46990603,-34.65747838, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46993178,-34.65749623, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47005858,-34.65786662, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47003698,-34.65787176, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46973183,-34.65757971, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46983799,-34.65784536, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46986789,-34.65789647, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47005346,-34.65795433, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46999673,-34.65795685, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46964471,-34.65679628, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46959322,-34.65680656, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46941803,-34.65694963, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47015342,-34.65828893, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47007814,-34.65830426, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47006579,-34.65799345, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47005139,-34.65800715, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47002455,-34.65800715, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.46979783,-34.65758052, AV. Y SAN JUAN BAUTISTA DE LA SALLE, AV."
-58.47056506,-34.65297783,No identificado,No Determinado
